cpa,success_cpa
0.13478021978022,0.0
0.135075757575758,0.143
0.135471698113208,1.0
0.136142034886971,0.0
0.136768223249753,0.0
0.137132216014898,0.077
0.137148148148148,0.0
0.13735674676525,1.0
0.137421180274859,0.0
0.137469879518072,0.0
0.137532362459547,0.556
0.137755267423015,0.5
0.138787878787879,0.5
0.139050505050505,0.5
0.139110825530873,1.0
0.140284191829485,0.667
0.140502092050209,0.0
0.140740740740741,0.0
0.141367380560132,0.5
0.141553090332805,0.0
0.141600660066007,0.333
0.141619433198381,0.0
0.141639891757304,0.0
0.141665344964314,0.0
0.141777777777778,0.0
0.141922416071901,0.25
0.143076923076923,0.0
0.143789808917197,0.0
0.143947368421053,1.0
0.144267782426778,0.0
0.144864024864025,0.143
0.145244202587222,0.333
0.145441176470588,1.0
0.145587121212121,0.0
0.145652173913043,0.0
0.145686046511628,0.333
0.145806589805344,0.0
0.145855646100116,0.0
0.146014492753623,0.0
0.146028730745975,0.2
0.146132151490733,0.4
0.146134453781513,1.0
0.14625,0.5
0.146897745320954,0.0
0.146980108499096,0.4
0.147057169634489,1.0
0.147062342550033,0.5
0.147185039370079,0.0
0.147341772151899,0.2
0.147846534653465,0.0
0.149085714285714,0.0
0.149372257405982,0.0
0.149454976303318,0.4
0.15,0.188
0.150058479532164,1.0
0.150161943319838,0.0
0.150372670807453,0.0
0.150527597402597,0.0
0.150566944370374,0.333
0.150643015521064,0.286
0.151270903010033,0.5
0.15132482874923,0.0
0.151515151515152,0.0
0.151921296296296,0.333
0.152222222222222,0.0
0.152573726541555,0.167
0.152857142857143,0.0
0.153708961845608,0.0
0.153804347826087,0.0
0.154197324414716,0.0
0.154256455921638,0.0
0.154821852731591,0.0
0.154841426894717,0.5
0.155266203703704,0.333
0.155767441860465,0.0
0.155916114790287,0.0
0.155948275862069,0.0
0.156090909090909,0.0
0.156408602150538,0.0
0.156627906976744,0.0
0.156689895470383,0.167
0.156773835920177,0.5
0.157706237424547,0.167
0.157729166666667,0.296
0.158108108108108,1.0
0.15811275,0.0
0.158489077069083,0.0
0.158740256175836,0.083
0.159276595744681,0.0
0.159403204329346,0.333
0.159450418160096,0.0
0.159502407704655,0.667
0.159521104075919,0.0
0.15953869047619,1.0
0.159830687830688,0.25
0.159957264957265,0.0
0.16,0.0
0.160167264038232,0.4
0.160514631685166,0.167
0.160519323671498,0.0
0.160602240896359,0.0
0.160643776824034,0.0
0.160706401766004,0.2
0.160989247311828,0.0
0.161372351160444,0.176
0.161441048034935,0.25
0.161481481481481,0.0
0.161655629139073,0.667
0.161664011628453,0.5
0.161780821917808,0.0
0.16221516879604,0.0
0.162254901960784,0.333
0.162404181184669,0.13
0.162429906542056,0.0
0.1625,0.0
0.162812118098284,0.0
0.163394800878205,0.0
0.163784860557769,0.5
0.16403102554418,0.0
0.164057649667406,0.143
0.164065306122449,0.167
0.164163179916318,0.0
0.164235807860262,0.2
0.164315476190476,0.0
0.164468085106383,0.0
0.164688221709007,0.0
0.164782608695652,0.0
0.164871134020619,0.0
0.165098566308244,0.143
0.1652466367713,0.0
0.165912596401028,0.5
0.165965,0.0
0.166,0.0
0.1662561114281,0.0
0.166258782325074,0.0
0.166600441501104,0.6
0.166683804627249,0.25
0.166687242798354,0.667
0.167058823529412,0.0
0.167179487179487,1.0
0.167441860465116,0.0
0.167735849056604,0.0
0.168945454545455,0.0
0.168954248366013,0.0
0.168983833718245,0.125
0.16963250632607,0.0
0.170060375747148,0.0
0.170190863578612,0.333
0.170445437278811,0.0
0.171120689655172,0.0
0.171195302417069,1.0
0.171447178002894,0.0
0.171705685618729,1.0
0.172213302752294,0.0
0.172307692307692,1.0
0.172387843704776,0.0
0.172413793103448,0.167
0.172449704142012,0.0
0.172962085308057,0.0
0.172992153797159,1.0
0.173035714285714,0.0
0.173076923076923,0.0
0.173618843683084,0.0
0.173666666666667,0.0
0.17465782122905,0.125
0.174732824427481,0.0
0.175123495562491,0.143
0.175353535353535,0.0
0.175661124307205,0.6
0.175699052132701,0.0
0.175700356981431,0.0
0.175711436170213,0.0
0.175835411471322,0.333
0.175871313672922,0.25
0.176050366446061,0.0
0.176079365079365,0.667
0.176117318435754,0.0
0.176117647058824,0.0
0.176121495327103,0.0
0.176279069767442,0.333
0.176501064579842,0.0
0.1765625,0.0
0.176607142857143,0.0
0.176698224852071,0.167
0.176955362404507,0.0
0.17718334809566,0.0
0.177340425531915,0.0
0.177480417754569,0.333
0.177497781721384,0.667
0.17765541740675,0.667
0.177764705882353,0.0
0.177926829268293,0.0
0.17849252013809,0.0
0.178767908309456,0.0
0.178910149691807,0.0
0.179110854503464,0.0
0.179551020408163,0.0
0.17962594926272,0.0
0.179756097560976,0.0
0.17984984984985,0.0
0.179851414342687,0.667
0.18,0.0
0.180170929252046,0.0
0.180412371134021,0.25
0.18052404355117,0.333
0.181224489795918,0.0
0.181490310470645,1.0
0.181498922020707,0.0
0.182037735849057,0.0
0.182395437262357,0.5
0.182540070809275,0.357
0.182541636519902,1.0
0.182660550458716,0.0
0.183018867924528,0.667
0.183207070707071,0.5
0.184001508067121,0.0
0.184335664335664,0.0
0.184496937882765,0.0
0.184562427071179,0.25
0.184658493870403,0.333
0.184982456140351,0.333
0.185319749146565,0.0
0.185427728613569,0.5
0.185555555555556,0.0
0.185676691729323,0.0
0.185976331360947,0.333
0.186059602649007,0.125
0.186263157894737,0.0
0.186370757180157,1.0
0.186468766066384,0.0
0.186725192979374,0.0
0.186888888888889,0.0
0.187034013605442,0.2
0.187517047961036,1.0
0.187618065293267,0.75
0.187725563909774,0.071
0.187755775577558,0.125
0.187861635220126,0.0
0.18805627946819,0.0
0.18813516022452,1.0
0.188147032273235,1.0
0.188149984951109,0.0
0.188153777777778,0.0
0.188333333333333,1.0
0.188780487804878,0.143
0.18887323943662,0.0
0.189136490250696,0.0
0.18916339869281,0.095
0.18920704845815,0.0
0.189347536617843,0.25
0.189548673004555,0.333
0.189621212121212,0.0
0.189666666666667,0.0
0.189684947491249,0.111
0.189943058761912,0.0
0.189944444444444,1.0
0.190089536171985,0.5
0.190229885057471,0.0
0.19030303030303,0.0
0.19034693877551,0.0
0.190452155625657,0.0
0.19061320754717,0.167
0.190856031128405,0.5
0.191065357685426,0.0
0.191081081081081,0.0
0.191338383838384,0.333
0.191516587677725,0.0
0.191560283687943,0.0
0.191613566223714,1.0
0.191720059590529,0.0
0.191745283018868,0.0
0.191781609195402,0.0
0.191791116206986,0.25
0.191794871794872,1.0
0.191816983848148,1.0
0.19186119873817,0.0
0.192003968253968,0.0
0.19210650887574,0.6
0.192199730094467,0.5
0.192444222222222,0.0
0.192571428571429,1.0
0.192643785209314,0.0
0.192709163346614,0.0
0.192895752895753,0.5
0.19297619047619,0.0
0.193076923076923,0.0
0.193284528052607,0.5
0.193312610649598,1.0
0.193843716290839,1.0
0.193916449086162,1.0
0.194035874439462,0.0
0.19406835722161,0.0
0.194104895104895,0.0
0.194282560706402,0.0
0.194928017718715,0.0
0.195264440998662,0.0
0.195488721804511,0.0
0.195959119496855,0.125
0.196045272969374,0.25
0.196121807214452,1.0
0.196190925813884,0.5
0.196758620689655,0.357
0.19692015135245,0.0
0.196954022988506,0.25
0.197229388172275,0.0
0.197607223476298,0.25
0.197760252365931,0.0
0.198097165991903,0.167
0.198148148148148,1.0
0.198463476070529,0.0
0.198515151515152,0.0
0.19859649122807,1.0
0.198682189513763,0.0
0.198688524590164,0.0
0.199229508196721,0.2
0.199234630684607,0.0
0.199375,0.0
0.199411764705882,0.0
0.199444444444444,0.0
0.199522082965813,1.0
0.199556650246305,0.25
0.19977240398293,0.667
0.2,0.096
0.20005364624344,0.333
0.200214477211796,0.0
0.20045,0.0
0.20048933591888,0.0
0.200545454545455,0.0
0.20067055393586,0.0
0.200766486616951,0.222
0.20093006993007,0.0
0.2014,0.0
0.201691542288557,0.0
0.201717861205916,0.4
0.202316176470588,0.4
0.20255,0.0
0.202830188679245,0.0
0.202972972972973,0.0
0.203386563876652,0.133
0.203436429599303,1.0
0.203861111111111,0.0
0.20399720789714,0.0
0.204159274792675,0.0
0.204351851851852,0.333
0.204476534296029,0.0
0.204777183600713,0.5
0.204890510948905,0.5
0.205311790749977,1.0
0.205328633462934,0.333
0.205501567398119,0.667
0.205853658536585,0.0
0.205998358953654,0.333
0.206080586080586,0.0
0.206123076923077,0.091
0.206332288401254,0.0
0.206577708248366,0.0
0.206597222222222,0.0
0.206608633060905,0.0
0.206735294117647,0.0
0.207377521613833,1.0
0.207434531949179,0.118
0.207573964497041,0.0
0.207611710323575,0.0
0.207836734693878,0.125
0.208197611755093,0.0
0.208227146814404,0.667
0.208586572438163,0.667
0.208983050847458,0.0
0.20936018957346,0.5
0.209608540925267,0.0
0.209652777777778,0.4
0.209705882352941,0.0
0.209913043478261,0.0
0.209925011135153,0.375
0.21,0.333
0.210191082802548,0.0
0.210368880610816,1.0
0.210499075785582,0.25
0.210555555555556,0.0
0.210607866507747,0.0
0.210960163432074,0.0
0.211206633868991,0.0
0.21125,0.0
0.21128242074928,1.0
0.211325757575758,1.0
0.211392016376663,0.25
0.211493902439024,0.5
0.211505154639175,1.0
0.21160986270963,0.0
0.211772214983673,0.0
0.211818181818182,1.0
0.211921397379913,0.0
0.21196831263797,1.0
0.212083626694937,1.0
0.212261048304214,0.0
0.21247311827957,0.0
0.212586352148273,0.0
0.212767773373406,0.5
0.213005995902559,0.4
0.213055555555556,0.0
0.213057454883737,0.0
0.213113553113553,0.0
0.213113748470928,0.0
0.213254377827027,0.0
0.213290029804111,0.0
0.213505747126437,0.0
0.213559322033898,0.0
0.213768115942029,0.5
0.213836477987421,0.0
0.213849372384937,0.0
0.21403125,1.0
0.214266666666667,0.0
0.214566473988439,0.143
0.215026178010471,0.0
0.215526315789474,0.0
0.215634517766497,0.0
0.215856872771683,0.071
0.215955056179775,1.0
0.216062801932367,0.0
0.216147919876733,0.083
0.216153846153846,1.0
0.216391437308869,0.167
0.216644788017118,0.0
0.216800836403237,0.0
0.216805527346099,0.125
0.216882767966317,0.5
0.216918385264589,0.286
0.21695652173913,0.0
0.217096774193548,0.0
0.217373685594919,0.4
0.217540983606557,0.0
0.217616580310881,0.2
0.217711598746082,0.0
0.21775988367919,1.0
0.217881355932203,0.0
0.217888,0.4
0.218095238095238,0.0
0.218175372091279,0.5
0.218181818181818,0.333
0.218314606741573,0.0
0.21851235501765,0.0
0.218774583963691,0.0
0.219357808278575,0.5
0.219475982532751,0.0
0.219560975609756,0.222
0.219592445328032,0.0
0.219791252485089,0.143
0.219974972656013,0.0
0.22,0.167
0.220095238095238,0.667
0.220682926829268,0.0
0.22078431372549,0.5
0.220857142857143,0.5
0.220871508379888,0.0
0.220941176470588,0.182
0.221,1.0
0.221129032258065,1.0
0.221187388283906,0.5
0.221380632790029,0.0
0.2216875,0.333
0.222222222222222,0.0
0.222916666666667,0.25
0.223484848484848,0.5
0.223545782726585,0.091
0.223563218390805,0.4
0.224052287581699,1.0
0.22409604519774,0.0
0.224102564102564,1.0
0.224332493702771,0.0
0.2245801579344,0.5
0.225019946808511,0.0
0.225027624309392,0.0
0.225483870967742,1.0
0.225495750708215,0.0
0.225512820512821,0.0
0.225595667870036,0.0
0.225628019323671,0.0
0.225648854961832,0.0
0.225770054600002,0.0
0.225810414221462,0.0
0.225866935483871,0.222
0.226073903002309,1.0
0.226135549747701,0.0
0.226206746175179,0.0
0.226514189354151,0.333
0.226573180870706,0.0
0.226607142857143,0.0
0.226734722954934,0.25
0.22717175,0.0
0.227368421052632,0.0
0.22755939524838,0.364
0.227572815533981,0.0
0.227941176470588,0.0
0.228188405797101,0.0
0.228272058823529,0.0
0.228352788586252,0.375
0.228545751633987,0.0
0.229027777777778,0.0
0.22925,0.0
0.229482080593354,0.0
0.229499677541504,1.0
0.229912280701754,0.5
0.23,0.0
0.230378378378378,0.0
0.230408163265306,0.0
0.23043874077508,0.667
0.2308078994614,0.0
0.23087786259542,0.0
0.231058931860037,0.0
0.231129476584022,0.0
0.231326442721792,0.0
0.231333333333333,0.0
0.232028275403468,1.0
0.232072589764276,0.333
0.232315112540193,0.2
0.232439024390244,0.667
0.232532467532468,1.0
0.232769309859155,0.0
0.232863070539419,0.0
0.232972972972973,1.0
0.233021050250763,0.4
0.233162625082708,0.4
0.233691588785047,1.0
0.233766233766234,0.333
0.233782383419689,0.0
0.233789766196187,0.0
0.233870967741935,0.0
0.233891300338288,0.0
0.234,0.0
0.234134275618375,0.2
0.234166666666667,0.0
0.234438373330385,0.2
0.234589665653495,0.0
0.234999766784752,0.0
0.235104166666667,0.0
0.235106475457264,1.0
0.235185185185185,0.333
0.235595567867036,0.0
0.235884955752212,0.0
0.236013940462081,0.0
0.236359447004608,0.0
0.236521731353851,0.333
0.236648648648649,0.0
0.236666666666667,0.0
0.237012987012987,0.0
0.237428571428571,0.333
0.238210526315789,0.0
0.238516746411483,0.0
0.238771929824561,0.2
0.238773006134969,0.5
0.238947368421053,0.0
0.239144277569235,0.0
0.23918202764977,0.375
0.239196787148594,0.0
0.239324324324324,0.0
0.239377990430622,0.0
0.239413145539906,0.0
0.239464831804281,0.2
0.239588607594937,0.0
0.239693251533742,0.0
0.239759292402129,0.0
0.239813522314761,0.333
0.239853197573187,1.0
0.24,0.5
0.240053152481916,0.0
0.240174129353234,0.0
0.240252808988764,1.0
0.240392156862745,0.0
0.24060384263495,0.0
0.24071600065513,0.25
0.241002821391689,0.667
0.241116006413375,0.0
0.241617647058824,0.0
0.241933085501859,1.0
0.242086092715232,0.5
0.242125984251968,0.0
0.242219101123596,0.333
0.24224,0.333
0.242296387017759,0.25
0.242372291400597,0.0
0.242888562751112,0.333
0.243058926692496,0.25
0.243207547169811,0.5
0.243346041468712,1.0
0.243620689655172,0.333
0.243933747412008,0.0
0.244078947368421,0.167
0.244444444444444,0.0
0.244468085106383,0.0
0.244617737003058,0.25
0.244739884393064,0.25
0.245161290322581,0.0
0.245398773006135,0.0
0.245445205479452,0.0
0.24562865497076,0.0
0.246011904761905,0.5
0.246079267722713,0.0
0.246323529411765,0.0
0.246494623655914,0.222
0.246650486394759,0.0
0.246666666666667,0.2
0.246710182767624,0.0
0.246799065420561,1.0
0.246826162626157,0.0
0.246915113871636,0.0
0.246919540229885,0.0
0.24712172923777,0.0
0.247301351324325,0.0
0.247309644670051,1.0
0.24743119266055,0.429
0.247680412371134,0.0
0.247754010695187,1.0
0.247957911145752,0.154
0.247977401129944,0.267
0.248,0.0
0.248005952380952,0.0
0.248017175627089,0.0
0.248158844765343,0.667
0.248181818181818,0.0
0.248224299065421,0.0
0.248373333333333,0.125
0.248421052631579,0.0
0.248941605839416,0.0
0.249,1.0
0.249210526315789,0.429
0.249624405854314,1.0
0.249735849056604,0.0
0.249770642201835,0.0
0.24986798679868,0.5
0.25,0.262
0.250073092492922,0.111
0.250087976539589,0.667
0.250104166666667,0.5
0.250128458829928,0.0
0.250140845070423,0.0
0.25025641025641,0.0
0.250291262135922,0.0
0.250316455696203,0.0
0.250607476635514,0.0
0.251020408163265,0.0
0.251036583174738,0.0
0.251203438395415,0.0
0.251265758951084,0.0
0.25135761589404,0.0
0.2516,1.0
0.251827160493827,0.167
0.251855804747135,0.0
0.2518779342723,0.0
0.251948717948718,0.111
0.251950146627566,0.4
0.251968503937008,0.0
0.251974248927039,0.0
0.252247023809524,0.5
0.252450495049505,0.0
0.252943925233645,0.125
0.253197026022305,0.0
0.253291139240506,0.5
0.253849164815092,0.0
0.253849206349206,0.167
0.253868832731649,0.0
0.253949152542373,0.0
0.254,0.0
0.254025356576862,0.062
0.25415,0.0
0.254385297845374,0.0
0.254647373696117,0.286
0.254858770238473,0.0
0.254891846921797,0.0
0.255067567567568,0.5
0.255288588710389,1.0
0.255322966507177,0.0
0.255471577575249,0.0
0.256311813186813,0.5
0.256344086021505,0.0
0.256355140186916,0.0
0.256457489878542,0.0
0.25671052631579,0.0
0.256818181818182,0.333
0.256838487972509,0.167
0.256859122401848,0.333
0.257245901639344,0.5
0.257604166666667,0.333
0.2577734375,0.5
0.258045714285714,0.0
0.258206074228903,0.0
0.258357400722022,0.0
0.258411428571429,0.0
0.258607142857143,1.0
0.258660714285714,0.071
0.25893536121673,0.0
0.259090909090909,0.0
0.259383753501401,0.4
0.259662318783556,0.071
0.259917355371901,0.4
0.259948320413437,1.0
0.260078796561605,0.118
0.26018691588785,1.0
0.260333333333333,0.0
0.260380761523046,0.0
0.26047619047619,0.0
0.260623229461756,0.0
0.260918836140888,0.0
0.261,1.0
0.261012345679012,0.0
0.261075659321873,0.0
0.261134903640257,0.333
0.261246433571391,0.4
0.261383428571429,0.0
0.261428571428571,0.0
0.261488095238095,0.0
0.261628498727735,0.0
0.262020202020202,0.0
0.262051282051282,0.333
0.262099083349083,0.0
0.262142857142857,0.0
0.262156057494867,0.0
0.262337718153628,0.0
0.262410097642114,0.5
0.262574668663157,0.0
0.26291015625,0.4
0.263131826229062,0.0
0.263803299055164,1.0
0.264033613445378,0.4
0.264537873424039,0.0
0.264545454545455,0.2
0.264818789570646,0.0
0.264964539007092,0.0
0.265,0.0
0.265059604936761,0.067
0.26525,0.0
0.265284974093264,0.0
0.265378024715211,0.0
0.26540675614037,0.0
0.265652173913043,0.5
0.265685920577617,0.0
0.265910494296393,0.0
0.265941644562334,0.0
0.265961538461538,0.0
0.266105263157895,0.0
0.26625,0.333
0.266449066574789,0.385
0.266615853658537,0.0
0.266712834718375,0.0
0.266778523489933,0.0
0.2668,0.0
0.267052631578947,1.0
0.267357774121715,1.0
0.267455232080308,0.0
0.267464285714286,1.0
0.267477477477477,0.0
0.267925272426417,0.0
0.268041654963911,0.0
0.268132507507508,0.0
0.268297872340426,0.0
0.268371501272265,0.0
0.268595041322314,0.0
0.268666569434956,0.0
0.268677966101695,0.167
0.26885173931783,0.0
0.268863636363636,0.0
0.268875,1.0
0.268944540382183,0.667
0.26936170212766,1.0
0.269412915851272,0.0
0.269745649263722,0.091
0.269816513761468,0.0
0.269850374064838,0.0
0.27027397260274,0.0
0.270405176308751,0.0
0.270468323152896,0.0
0.27056338028169,0.5
0.270730593607306,0.0
0.270769230769231,0.0
0.270881291280007,1.0
0.270985915492958,0.25
0.270994764397906,0.333
0.271356604426281,0.0
0.271428571428571,0.0
0.271806451612903,0.0
0.272180685358255,0.0
0.272918918918919,0.5
0.272940813127848,0.0
0.272990506329114,0.6
0.273252032520325,0.0
0.273397590361446,1.0
0.273511111111111,0.0
0.2736,0.0
0.274005127109117,0.0
0.274054054054054,0.0
0.274215841801876,1.0
0.274271844660194,0.333
0.274698595528717,0.2
0.274743935309973,0.0
0.274883720930233,0.0
0.274967741935484,0.0
0.275543175487465,0.0
0.27574169303899,0.333
0.275860641464893,0.0
0.276106157395685,0.0
0.276480255700871,0.0
0.276510416666667,0.0
0.276828000148112,0.5
0.276952264381885,0.143
0.277047619047619,0.2
0.277162162162162,0.0
0.277195666877335,0.0
0.277308349226326,1.0
0.277659574468085,0.0
0.277802197802198,0.0
0.277888307155323,0.0
0.278131868131868,0.0
0.278157894736842,0.0
0.278709677419355,0.0
0.278823529411765,0.0
0.279026725023529,0.333
0.279414634146341,1.0
0.280241796200345,0.286
0.280520833333333,0.0
0.281121495327103,1.0
0.281181085015127,0.077
0.281286764705882,1.0
0.281730769230769,0.0
0.281769667040513,0.3
0.281945945945946,0.0
0.28195091535038,1.0
0.282151515151515,0.0
0.282222222222222,0.0
0.28239979891099,1.0
0.282423178226514,0.0
0.2825,1.0
0.282503632329319,0.4
0.282708,0.0
0.282928436313729,0.0
0.283037716615698,0.273
0.283055555555556,0.4
0.283243243243243,0.0
0.283286515870069,1.0
0.283333333333333,0.5
0.283374741200828,0.0
0.283396226415094,0.0
0.283523316062176,0.0
0.283611111111111,0.0
0.283877551020408,0.5
0.28407765,0.0
0.284129032258065,0.4
0.284444444444444,0.0
0.28446974162825,0.333
0.284521505376344,0.333
0.284675324675325,1.0
0.284869938419466,0.0
0.285246120809154,0.4
0.285338983050847,0.25
0.285488110368644,1.0
0.285691333333333,1.0
0.285841121495327,0.125
0.285904524053481,0.0
0.286080586080586,0.0
0.286293469363743,0.333
0.286518518518519,0.0
0.286760563380282,0.0
0.287259615384615,0.143
0.287575757575758,1.0
0.287865966670331,1.0
0.288510638297872,0.0
0.288669001751313,0.0
0.288842105263158,0.0
0.288888888888889,0.0
0.289285714285714,0.0
0.289517450095404,0.0
0.289903846153846,0.0
0.28995666025796,0.0
0.29,0.167
0.29048414304095,1.0
0.290809940581713,0.0
0.291017964071856,0.25
0.291042158264687,0.5
0.291115117312223,0.0
0.291617370209692,0.0
0.29201006144435,0.0
0.29201285251653,1.0
0.292449972709966,0.7
0.292505376344086,0.0
0.292571428571429,0.0
0.292800178743247,0.667
0.293235175683675,0.0
0.293248592105263,0.75
0.293469167503683,0.0
0.293737083295894,0.222
0.293942756134788,0.0
0.294318938024989,0.0
0.295,0.167
0.295147386256058,1.0
0.295474452554745,0.5
0.295476923309466,0.0
0.295484848484849,0.0
0.296293494909429,0.333
0.296941176470588,0.25
0.297,0.0
0.297076023391813,0.0
0.297076923076923,1.0
0.297096774193548,0.0
0.297658251159716,0.2
0.297726232981394,0.0
0.297818254512561,0.0
0.297846153846154,0.0
0.29874067612264,0.0
0.298863752626851,0.235
0.299044943820225,0.0
0.299090909090909,0.0
0.299252336448598,0.5
0.299803372776872,0.0
0.299831932773109,1.0
0.3,0.202
0.300076305117588,0.0
0.300277794790067,0.0
0.300527194050795,0.0
0.300601503759398,1.0
0.300937098937972,0.5
0.301067166666667,1.0
0.301238244514107,0.1
0.301320754716981,0.5
0.301418918918919,1.0
0.301602645544869,0.0
0.30161634785263,0.667
0.301741472172352,1.0
0.301782608695652,0.0
0.301934114639408,0.4
0.301955085865258,0.5
0.301958135880829,0.6
0.302100698401888,1.0
0.302145922746781,0.2
0.302360860631836,0.0
0.302575757575758,0.0
0.302982456140351,0.667
0.303116883116883,0.0
0.303406113537118,0.0
0.303472455282231,0.0
0.303690044479616,1.0
0.30404958677686,0.0
0.304193548387097,0.0
0.305263157894737,0.4
0.305546659015999,0.5
0.30556449278142,1.0
0.305895159451225,0.0
0.305906175732792,0.5
0.306570048309179,0.4
0.306583716375274,0.333
0.306645057594667,0.333
0.306843959868413,0.0
0.307067197871638,0.0
0.308,0.0
0.308272251308901,0.231
0.308927436091218,1.0
0.309,0.0
0.309099942121749,1.0
0.309262295081967,0.0
0.30961038961039,1.0
0.309657673098874,0.533
0.30970297029703,0.25
0.309713978093798,0.5
0.309958214907724,0.0
0.310141907326241,0.667
0.310394657840598,0.0
0.310674157303371,0.0
0.310742146368954,0.333
0.310774647887324,0.0
0.310857787810384,0.2
0.311124486816769,0.211
0.311217391304348,0.417
0.311448009189756,0.167
0.311612903225806,0.0
0.311941391941392,0.0
0.312268137275877,0.273
0.312382267701667,0.333
0.312727272727273,0.0
0.312765957446809,1.0
0.31298356794213,0.143
0.313088235294118,0.0
0.31315245003087,0.0
0.313233331120343,0.0
0.313262055156284,0.0
0.313365599050393,0.0
0.313434501132368,0.286
0.313516642543425,0.5
0.314059400329036,0.0
0.314126506024096,0.0
0.314218422968423,0.0
0.314251497005988,0.5
0.31454633181835,1.0
0.315128205128205,0.2
0.315165365098787,0.0
0.315233159750239,0.0
0.315264191392388,1.0
0.315334987593052,0.0
0.315366563051892,0.0
0.315778781038375,0.273
0.316168286686844,1.0
0.316271186440678,0.0
0.316274471010168,0.0
0.316283618819849,0.0
0.31630831643002,1.0
0.316442117218205,0.667
0.316470588235294,0.0
0.316746459662287,0.12
0.316758928927707,0.294
0.316993688331026,0.0
0.3171875,0.0
0.317299771167048,0.0
0.317387039067459,0.0
0.317391304347826,0.0
0.317524752475248,0.0
0.317580299785867,0.0
0.317665706051873,1.0
0.317671957671958,0.0
0.318049124505027,0.0
0.318236606833832,0.25
0.318311688311688,0.0
0.318630136986301,0.0
0.318809766734372,0.0
0.318825820460177,0.0
0.319053998856083,1.0
0.31905775447921,0.2
0.319077440600703,0.0
0.319265752809906,0.75
0.319939209726444,0.167
0.320423617755391,0.0
0.321202612373432,0.0
0.321265181818182,0.5
0.321304347826087,0.0
0.321375281217698,0.0
0.321535269709544,0.0
0.321555428657533,0.0
0.321880068053007,1.0
0.321918008784773,0.143
0.321973309936047,0.0
0.322042682926829,0.0
0.322278884881134,0.333
0.322405464554587,1.0
0.322742526129324,0.0
0.322792207792208,1.0
0.322874063844478,0.0
0.323252434024178,0.333
0.323279885699561,0.2
0.323345454545455,0.0
0.32344,0.0
0.323496453566759,0.0
0.323628571428571,0.5
0.323684210526316,1.0
0.323770009724918,0.5
0.324008350730689,0.667
0.324086157766767,0.5
0.324365868452517,0.0
0.324380821887182,0.0
0.324508746303016,1.0
0.324516971279373,0.667
0.324669328419328,0.0
0.324734672896645,0.083
0.324783154981512,0.0
0.324822222222222,1.0
0.324840255591054,0.0
0.324981912999883,0.333
0.32508620589567,0.0
0.325535917139652,0.0
0.325543014002228,0.0
0.325678496868476,0.5
0.325738843664773,0.5
0.325840680171389,0.0
0.325859375,0.0
0.325878378378378,1.0
0.325964719751832,0.0
0.325965984737782,0.286
0.325995575221239,0.0
0.326451612903226,0.0
0.326482500334815,0.0
0.326552459483465,0.333
0.326726392159514,0.0
0.326797385620915,0.0
0.327,0.0
0.32734375,0.333
0.327525774709986,0.5
0.327619047619048,0.0
0.327768267381761,0.0
0.327994988809323,0.5
0.328403988888889,0.25
